00.288824,0.928329,0.928329,0.928796,0.999927,1.051923,1.374226,1.374226,1.387081,1.515521,1.560834,1.612918,1.612918,1.771236,2.115010,2.193099,2.193099,2.205855,2.478667,2.564264,2.755900,2.862180,2.862180,2.958270,2.958270,3.058529
00.290221,0.926761,0.926761,0.926981,0.995424,1.050502,1.377268,1.377268,1.388338,1.520161,1.563330,1.615072,1.615072,1.773456,2.121317,2.188852,2.188852,2.200861,2.475397,2.565072,2.752587,2.862262,2.862262,2.952250,2.952250,3.050578
00.291634,0.925180,0.925206,0.925206,0.990925,1.049091,1.380301,1.380301,1.389609,1.524820,1.565838,1.617262,1.617262,1.775667,2.127653,2.184620,2.184620,2.195886,2.472124,2.565879,2.749232,2.862127,2.862127,2.946398,2.946398,3.042643
00.293063,0.923393,0.923666,0.923666,0.986432,1.047688,1.383325,1.383325,1.390892,1.529497,1.568359,1.619487,1.619487,1.777869,2.134017,2.180406,2.180406,2.190929,2.468849,2.566686,2.745837,2.861722,2.861722,2.940775,2.940775,3.034723
00.294507,0.921621,0.922138,0.922138,0.981943,1.046295,1.386339,1.386339,1.392188,1.534193,1.570893,1.621749,1.621749,1.780064,2.140407,2.176208,2.176208,2.185992,2.465573,2.567492,2.742404,2.860987,2.860987,2.935449,2.935449,3.026821
00.295968,0.919864,0.920625,0.920625,0.977462,1.044911,1.389342,1.389342,1.393497,1.538907,1.573438,1.624046,1.624046,1.782251,2.146821,2.172028,2.172028,2.181075,2.462296,2.568296,2.738935,2.859853,2.859853,2.930495,2.930495,3.018938
00.297444,0.918121,0.919125,0.919125,0.972987,1.043535,1.392335,1.392335,1.394820,1.543639,1.575996,1.626381,1.626381,1.784431,2.153258,2.167865,2.167865,2.176176,2.459020,2.569097,2.735432,2.858247,2.858247,2.925992,2.925992,3.011073
00.298936,0.916393,0.917638,0.917638,0.968520,1.042168,1.395317,1.395317,1.396154,1.548390,1.578565,1.628751,1.628751,1.786604,2.159716,2.163720,2.163720,2.171297,2.455745,2.569895,2.731897,2.856101,2.856101,2.922012,2.922012,3.003228
00.300443,0.914680,0.916165,0.916165,0.964060,1.040809,1.397502,1.398287,1.398287,1.553159,1.581146,1.631159,1.631159,1.788770,2.159593,2.159593,2.166193,2.166438,2.452473,2.570688,2.728332,2.853365,2.853365,2.918609,2.918609,2.995405
00.301967,0.912981,0.914706,0.914706,0.959608,1.039458,1.398862,1.401246,1.401246,1.557945,1.583738,1.633603,1.633603,1.790930,2.155485,2.155485,2.161598,2.172687,2.449206,2.571477,2.724739,2.850017,2.850017,2.915810,2.915810,2.987604
00.303506,0.911297,0.913261,0.913261,0.955165,1.038116,1.400235,1.404192,1.404192,1.562750,1.586341,1.636084,1.636084,1.793083,2.151395,2.151395,2.156778,2.179197,2.445943,2.572258,2.721121,2.846068,2.846068,2.913608,2.913608,2.979827
00.305061,0.909628,0.911829,0.911829,0.950731,1.036782,1.401620,1.407127,1.407127,1.567573,1.588955,1.638603,1.638603,1.795230,2.147324,2.147324,2.151978,2.185719,2.442687,2.573033,2.717479,2.841559,2.841559,2.911964,2.911964,2.972074
00.306631,0.907974,0.910410,0.910410,0.946305,1.035457,1.403017,1.410048,1.410048,1.572413,1.591581,1.641158,1.641158,1.797371,2.143272,2.143272,2.147198,2.192251,2.439439,2.573799,2.713817,2.836553,2.836553,2.910818,2.910818,2.964348
00.308218,0.906335,0.909006,0.909006,0.941889,1.034140,1.404427,1.412957,1.412957,1.577272,1.594217,1.643751,1.643751,1.799506,2.139240,2.139240,2.142439,2.198791,2.436201,2.574555,2.710136,2.831120,2.831120,2.910101,2.910101,2.956649
00.309820,0.904711,0.907615,0.907615,0.937482,1.032832,1.405849,1.415853,1.415853,1.582148,1.596863,1.646381,1.646381,1.801635,2.135228,2.135228,2.137699,2.205336,2.432975,2.575300,2.706440,2.825330,2.825330,2.909747,2.909747,2.948978
00.311437,0.903102,0.906238,0.906238,0.933085,1.031533,1.407282,1.418735,1.418735,1.587042,1.599520,1.649048,1.649048,1.803758,2.131236,2.131236,2.132980,2.211883,2.429763,2.576033,2.702731,2.819248,2.819248,2.909692,2.909692,2.941338
00.313070,0.901509,0.904874,0.904874,0.928698,1.030243,1.408728,1.421604,1.421604,1.591953,1.602188,1.651752,1.651752,1.805875,2.127265,2.127265,2.128282,2.218428,2.426567,2.576752,2.699012,2.812929,2.812929,2.909885,2.909885,2.933730
00.314719,0.899930,0.903524,0.903524,0.924320,1.028962,1.410185,1.424458,1.424458,1.596883,1.604865,1.654493,1.654493,1.807987,2.123315,2.123315,2.123604,2.224968,2.423390,2.577454,2.695286,2.806416,2.806416,2.910282,2.910282,2.926156
00.316384,0.898367,0.902188,0.902188,0.919953,1.027690,1.411654,1.427299,1.427299,1.601829,1.607552,1.657272,1.657272,1.810092,2.118947,2.119385,2.119385,2.231496,2.420236,2.578140,2.691555,2.799747,2.799747,2.910847,2.910847,2.918618
00.318064,0.896819,0.900865,0.900865,0.915595,1.026427,1.413135,1.430125,1.430125,1.606794,1.610249,1.660087,1.660087,1.812192,2.114310,2.115478,2.115478,2.238009,2.417109,2.578805,2.687823,2.792952,2.792952,2.911117,2.911552,2.911552
00.319759,0.895286,0.899557,0.899557,0.911249,1.025173,1.414627,1.432937,1.432937,1.611775,1.612956,1.662939,1.662939,1.814286,2.109695,2.111592,2.111592,2.244501,2.414013,2.579449,2.684092,2.786054,2.786054,2.903656,2.912375,2.912375
00.321470,0.893769,0.898261,0.898261,0.906912,1.023929,1.416130,1.435734,1.435734,1.615672,1.616774,1.665828,1.665828,1.816373,2.105102,2.107729,2.107729,2.250963,2.410953,2.580069,2.680367,2.779072,2.779072,2.896237,2.913298,2.913298
